tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0805564,30,0.9559392067396693,28,0.11669667681547254,4,Romantic Comedies of Self-Discovery → Family-Driven Rom-Coms,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Family-Driven Rom-Coms,5.782376,2.039341
tt0805570,37,0.9686557620438021,38,0.037486963520208,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.4309516,4.581637
tt0808151,26,0.8219961427305563,27,0.03441308860650804,10,The Shadowed Thrill Ride → Thrilling Deceptions,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Thrilling Deceptions,6.646536,4.837252
tt0808185,18,0.6991134416783003,17,0.03994435336190571,3,Whimsical Fantastical Comedies → Darkly Satirical Whimsy,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Darkly Satirical Whimsy,6.887112,2.1652567
tt0808279,-1,0.0,37,0.037415249079323525,-1,Outlier,,,,7.503123,4.8897157
tt0808357,14,0.7753369286268138,12,0.060091496754379865,2,The Biographical Odyssey Cluster → East Asian Epics,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",East Asian Epics,10.206348,1.3749027
tt0808417,14,1.0,15,0.04881285032805983,20,The Biographical Odyssey Cluster → Romantic Biographical Odyssey,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Romantic Biographical Odyssey,8.55414,1.2112377
tt0808506,3,1.0,10,0.014246448060122017,0,East Asian Action Cinema Cluster → Heartwarming Action Films,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Heartwarming Action Films,9.415691,-0.31647533
tt0809504,30,1.0,29,0.06425103142247432,19,Romantic Comedies of Self-Discovery → Comedic Self-Discovery Escapades,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedic Self-Discovery Escapades,5.3595347,2.2406306
tt0809535,3,1.0,10,0.017584366035984768,11,East Asian Action Cinema Cluster → Dark Yakuza Noir,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Dark Yakuza Noir,10.343006,0.53702855
tt0810819,14,1.0,15,0.04593307643323166,-1,The Biographical Odyssey Cluster → (sub-outlier),The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",(sub-outlier),8.5046015,1.2177893
tt0811021,10,1.0,16,0.0059673204575671265,13,Whimsical Fantasy Comedies → Animated Buddy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Animated Buddy Romps,7.5772824,-2.123295
tt0811080,-1,0.0,10,0.03939040444259093,-1,Outlier,,,,7.2141986,-0.22105552
tt0811106,30,1.0,29,0.07279787282304045,17,Romantic Comedies of Self-Discovery → Comedies of Relatable Struggle,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedies of Relatable Struggle,5.576963,2.3417556
tt0812243,-1,0.0,20,0.0358894502979509,-1,Outlier,,,,7.776047,4.3646965
tt0814255,16,1.0,17,0.03353643937662129,2,Wholesome Family Fantasies → Epic Quests and Realms,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Epic Quests and Realms,7.1701884,-0.05482896
tt0815165,38,1.0,11,1.7140746631519552e-307,1,Psychological Horror Thrillers → Comedic Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Comedic Psychological Thrillers,7.5105395,3.7404892
tt0815236,30,1.0,29,2.485774571079848e-307,19,Romantic Comedies of Self-Discovery → Comedic Self-Discovery Escapades,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedic Self-Discovery Escapades,5.412011,2.0540192
tt0815244,30,1.0,29,0.05502641954563627,20,Romantic Comedies of Self-Discovery → American Buddy RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",American Buddy RomComs,5.3544445,2.0220554
tt0815245,22,0.3318686989740816,37,0.024286487641951546,3,Dark Fantasy Horror Realm → Psychological Dark Realms,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Psychological Dark Realms,6.774096,3.4517531
tt0816442,13,1.0,12,0.1473739392953594,0,War and Human Struggle → European Wartime Odyssey,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,European Wartime Odyssey,10.794919,1.9665446
tt0816462,17,1.0,18,1.8242179567252622e-307,2,Medieval Fantasy Odyssey Cluster → Dark Medieval Quests,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Dark Medieval Quests,7.802525,0.82414997
tt0816692,8,1.0,11,0.0307893784785598,7,Cyberpunk Odyssey Cluster → Neon Dreamscape Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Dreamscape Cluster,8.260841,0.576541
tt0816711,8,1.0,11,0.048402403982381347,10,Cyberpunk Odyssey Cluster → Dark Cyberpunk Reckoning,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Dark Cyberpunk Reckoning,8.135132,1.879254
tt0817177,23,1.0,24,3.596152555114086e-307,2,Coming-of-Age Romances → Feature 1007 and Self-Discovery,Coming-of-Age Romances,"These films share a focus on the emotional and relational aspects of growing up, often with a romantic subplot.",Feature 1007 and Self-Discovery,5.7455225,1.57079
tt0817230,30,1.0,29,0.07478202660322768,0,Romantic Comedies of Self-Discovery → California Dream RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",California Dream RomComs,5.640453,2.13294
tt0821640,18,1.0,17,0.007282969357913379,0,Whimsical Fantastical Comedies → Romantic Escapism Subcluster,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Romantic Escapism Subcluster,6.647242,1.5431862
tt0821810,16,1.0,10,1.0131942960217963e-307,6,Wholesome Family Fantasies → Heartwarming Life Stories,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Life Stories,6.7394185,-0.17561913
tt0822832,16,1.0,10,0.026757914931993303,14,Wholesome Family Fantasies → Heartwarming American Romps,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming American Romps,6.4061275,-0.30782297
tt0822847,22,0.7125659425260268,38,0.022921212848024067,0,Dark Fantasy Horror Realm → Whimsical Dark Fantasy,Dark Fantasy Horror Realm,"These films unite as eerie, supernatural tales that explore the darker corners of human experience.",Whimsical Dark Fantasy,6.948867,2.5265236
tt0822854,41,0.45555696856077765,41,0.055003968487463716,4,High-Octane Thrill Ride → American Crime Frenzy,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",American Crime Frenzy,9.381433,5.146781
tt0824747,14,1.0,15,0.03671962236394209,12,The Biographical Odyssey Cluster → Crime-Driven Biographies,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Crime-Driven Biographies,8.60258,1.5255988
tt0825232,-1,0.0,23,0.07785579582915425,-1,Outlier,,,,6.4661546,1.862017
tt0825236,30,1.0,29,0.0791164387587093,5,Romantic Comedies of Self-Discovery → Female-Centric RomComs of Growth,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Female-Centric RomComs of Growth,5.341585,2.2463825
tt0825248,12,1.0,13,5.239609001271218e-307,-1,Asian Dramas of Sorrow → (sub-outlier),Asian Dramas of Sorrow,"These films share a common focus on the struggles and cultural nuances of East Asia, often with melancholic and reflective narratives.",(sub-outlier),10.646756,1.880092
tt0829150,17,0.4535200829624778,18,0.023206876086008396,7,Medieval Fantasy Odyssey Cluster → Island Infusions,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Island Infusions,7.8036427,0.8252671
tt0829267,16,1.0,10,1.0087232794438737e-307,6,Wholesome Family Fantasies → Heartwarming Life Stories,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Heartwarming Life Stories,6.826808,-0.107788324
tt0829297,30,1.0,29,0.07233290901385642,0,Romantic Comedies of Self-Discovery → California Dream RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",California Dream RomComs,5.6871696,2.101268
tt0829459,14,1.0,12,1.3123103111586825e-307,5,The Biographical Odyssey Cluster → Historical Figures' Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Historical Figures' Quests,9.348798,1.1694076
tt0830515,41,0.9452230791083507,43,0.04923811297545937,1,High-Octane Thrill Ride → Thriller's Darker Edge,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",Thriller's Darker Edge,9.810895,4.9573736
tt0831277,0,0.4215600122223071,3,0.0018503853183576594,1,The American Frontier Odyssey → Romantic Trailblazers,The American Frontier Odyssey,These films share a common narrative thread of rugged individualism and pursuit of justice on the open range.,Romantic Trailblazers,-5.489509,-0.16939802
tt0831387,8,0.8316183659066556,11,0.04743870943713539,6,Cyberpunk Odyssey Cluster → Neo-Noir Action Odyssey,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neo-Noir Action Odyssey,8.293376,1.6120493
tt0831887,-1,0.0,36,0.0822071342328717,-1,Outlier,,,,7.96991,5.603246
tt0832266,29,0.3910191002421123,30,0.02441888963290831,2,Romantic NYC Comedies → Optimistic Love Stories,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Optimistic Love Stories,5.1533656,2.746013
tt0834001,17,0.8324435283676318,18,0.02237685273877669,-1,Medieval Fantasy Odyssey Cluster → (sub-outlier),Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",(sub-outlier),7.786822,0.8327687
tt0837562,10,1.0,16,0.052958232178450956,19,Whimsical Fantasy Comedies → Fantastical Romps & Escapades,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps & Escapades,7.948506,-1.8604285
tt0837563,37,0.6372038252971945,38,0.07380604646613223,2,The Shadowed Psyche Cluster → The Turbulent Inner Realm,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",The Turbulent Inner Realm,6.331391,4.3223925
tt0838221,2,1.0,3,0.009854793450625631,0,Indian Action Dramas → Romantic Indian Dramas,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Romantic Indian Dramas,10.5481,-1.5801711
tt0839880,38,1.0,37,0.03339518902198911,6,Psychological Horror Thrillers → Thrill Ride of Survival,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thrill Ride of Survival,7.5948753,4.57327
tt0839980,5,1.0,4,0.03459821151298808,3,The Underdog's Triumph → Comedic Comeback Kids,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Comedic Comeback Kids,9.128122,0.9881599
tt0840361,42,1.0,43,5.830121798583363e-307,3,Gritty Crime Thrillers → Crime Thrillers of Deceit,Gritty Crime Thrillers,Character-driven dramas exploring the darker aspects of human nature and morality.,Crime Thrillers of Deceit,8.240956,5.1824527
tt0841108,30,1.0,28,0.0714089172974174,18,Romantic Comedies of Self-Discovery → American Romantic Dramedies,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",American Romantic Dramedies,5.3693404,2.2394938
tt0842926,30,1.0,29,0.01286478326733679,0,Romantic Comedies of Self-Discovery → California Dream RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",California Dream RomComs,5.8962097,2.3271341
tt0844471,10,1.0,16,0.03823091601376969,11,Whimsical Fantasy Comedies → Sci-Fi Whimsy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Sci-Fi Whimsy Romps,7.7487483,-2.1103365
tt0844479,38,1.0,37,0.06846110792420515,3,Psychological Horror Thrillers → Thrillers of Unsettling Descent,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thrillers of Unsettling Descent,7.4542174,4.598975
tt0844708,38,1.0,37,0.08150709346075212,3,Psychological Horror Thrillers → Thrillers of Unsettling Descent,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Thrillers of Unsettling Descent,7.4422965,4.642232
tt0846040,-1,0.0,24,0.07333863285052426,-1,Outlier,,,,6.2814617,1.9817188
tt0848228,8,1.0,11,7.771760022859642e-308,17,Cyberpunk Odyssey Cluster → Neon Dreamscape Cluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neon Dreamscape Cluster,8.164335,0.80116266
tt0848537,10,1.0,16,0.016640955016664613,1,Whimsical Fantasy Comedies → Fantastical Romps with Heroes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps with Heroes,8.037141,-1.5853684
tt0850677,29,0.525737079520245,30,0.022995452698119874,0,Romantic NYC Comedies → Dark Romantic NYC,Romantic NYC Comedies,"These films share a common blend of romance, humor, and New York City settings.",Dark Romantic NYC,5.100291,2.9753015
tt0851578,10,1.0,16,0.02669138959629953,2,Whimsical Fantasy Comedies → East Asian Sci-Fi Satire,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",East Asian Sci-Fi Satire,8.581913,-1.0889095
tt0853096,26,1.0,39,0.02300580104251313,9,The Shadowed Thrill Ride → Dark European Noir Thrills,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Dark European Noir Thrills,6.592505,5.2585006
tt0856778,-1,0.0,39,0.10052725409707891,-1,Outlier,,,,8.062942,4.928994
tt0857280,18,1.0,17,0.03741451458308147,8,Whimsical Fantastical Comedies → Urban Satirical Romps,Whimsical Fantastical Comedies,"These films blend fantasy, comedy, and satire to create a unique narrative voice.",Urban Satirical Romps,6.8387537,1.6596166
tt0858436,17,0.6576038861539915,18,0.029006841726553732,-1,Medieval Fantasy Odyssey Cluster → (sub-outlier),Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",(sub-outlier),7.6790786,0.8549038
tt0859163,3,1.0,17,0.03126149240847516,13,East Asian Action Cinema Cluster → Fantastical East Asian Action,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Fantastical East Asian Action,9.353165,0.7306213
tt0861689,26,0.9766539177667962,37,0.06489074521172063,1,The Shadowed Thrill Ride → Psychological Descent into Darkness,The Shadowed Thrill Ride,"These films masterfully weave together suspense, deception, and crime to create a thrilling cinematic experience.",Psychological Descent into Darkness,6.577026,4.660016
tt0861739,43,1.0,42,4.223673928953525e-307,0,Action Thrill Ride Cluster → Crime Thriller Subcluster,Action Thrill Ride Cluster,"These films share a high-octane blend of intense action, suspenseful thrills, and relentless chases.",Crime Thriller Subcluster,8.0083685,5.497134
tt0862688,16,1.0,10,0.03889233485646123,8,Wholesome Family Fantasies → Family Friendly Farce,Wholesome Family Fantasies,"These films share a common blend of lighthearted adventure, heartwarming family dynamics, and uplifting emotional tone.",Family Friendly Farce,6.535441,-0.45289582
tt0862856,38,1.0,37,0.0904811107143045,22,Psychological Horror Thrillers → Supernatural Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Supernatural Psychological Thrillers,6.846129,4.095261
tt0864761,14,1.0,9,1.5039088653254327e-307,26,The Biographical Odyssey Cluster → Epic Historical Dramas,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Epic Historical Dramas,9.075441,1.1929866
tt0864835,10,1.0,16,0.02731504568977333,17,Whimsical Fantasy Comedies → Fantasy Family Farce,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantasy Family Farce,7.776351,-2.1864085
tt0865556,3,1.0,17,0.030452160298080483,13,East Asian Action Cinema Cluster → Fantastical East Asian Action,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Fantastical East Asian Action,9.399104,0.7037028
tt0866439,30,1.0,29,0.08953297065118047,19,Romantic Comedies of Self-Discovery → Comedic Self-Discovery Escapades,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Comedic Self-Discovery Escapades,5.2596393,2.2305648
tt0867404,2,1.0,3,0.01737842680781527,1,Indian Action Dramas → Crime-Driven Indian Action,Indian Action Dramas,"These films share a common blend of action, drama, and cultural elements set against the backdrop of modern India.",Crime-Driven Indian Action,11.042682,-1.6912262
tt0870111,14,1.0,12,1.282056108519044e-307,5,The Biographical Odyssey Cluster → Historical Figures' Quests,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Historical Figures' Quests,9.375293,1.1694341
tt0870154,-1,0.0,17,0.04551746952273575,-1,Outlier,,,,7.3071337,0.012532575
tt0870195,14,0.9263264457035838,12,0.05035081494105033,2,The Biographical Odyssey Cluster → East Asian Epics,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",East Asian Epics,10.010479,1.1689392
tt0870967,3,1.0,10,5.290244649452881e-308,34,East Asian Action Cinema Cluster → Romantic Realism Sub-Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Romantic Realism Sub-Cluster,9.943373,0.5871622
tt0870984,-1,0.0,37,0.06413124079902914,-1,Outlier,,,,7.210397,4.5394597
tt0871510,5,0.606047579434032,4,0.06336742783733286,2,The Underdog's Triumph → Triumphs of the Subcontinent,The Underdog's Triumph,Films celebrating the triumph of the underdog over adversity and personal growth.,Triumphs of the Subcontinent,9.059862,1.0090053
tt0872190,43,1.0,42,0.1354530064067829,3,Action Thrill Ride Cluster → Crime Thriller Subcluster,Action Thrill Ride Cluster,"These films share a high-octane blend of intense action, suspenseful thrills, and relentless chases.",Crime Thriller Subcluster,8.675474,5.1995306
tt0872230,37,1.0,38,2.0499679392001027e-307,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.418201,4.7541842
tt0873886,-1,0.0,37,0.04670095188551575,-1,Outlier,,,,7.1843762,4.3259277
tt0875034,7,1.0,6,0.015496648604436431,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.398907,-1.2399943
tt0876563,3,1.0,10,7.817064611431555e-308,2,East Asian Action Cinema Cluster → Fantasy Anime Subcluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Fantasy Anime Subcluster,9.1989355,-0.51902145
tt0877355,37,1.0,26,2.450862106460471e-307,1,The Shadowed Psyche Cluster → Psychological Pursuit Cluster,The Shadowed Psyche Cluster,"These films converge on a dark, psychological exploration of the human psyche, often incorporating elements of horror and suspense.",Psychological Pursuit Cluster,6.4368167,4.836217
tt0877621,7,1.0,6,0.0373093454315104,3,Musical Romances and Comedies → Whimsical European Romps,Musical Romances and Comedies,"These films celebrate joy, love, and performance through music, comedy, and heartwarming storylines.",Whimsical European Romps,7.419134,-1.3171064
tt0878804,4,0.30285135449738215,5,0.038455573213987806,-1,Triumph Over Adversity Stories → (sub-outlier),Triumph Over Adversity Stories,"These films celebrate underdog victories and overcoming challenges, often with inspirational biographical narratives.",(sub-outlier),8.959384,1.1267039
tt0879870,14,1.0,15,0.0363379331004552,20,The Biographical Odyssey Cluster → Romantic Biographical Odyssey,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Romantic Biographical Odyssey,8.466067,1.0294628
tt0881891,30,1.0,29,0.04519000448645683,-1,Romantic Comedies of Self-Discovery → (sub-outlier),Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",(sub-outlier),5.4727507,1.9896498
tt0882977,-1,0.0,43,0.04371799926379802,-1,Outlier,,,,8.151364,5.5294313
tt0884224,41,0.6672089573131323,43,0.06360221536616754,4,High-Octane Thrill Ride → American Crime Frenzy,High-Octane Thrill Ride,"These films combine intense action, suspenseful atmosphere, and relentless chases to create a pulse-pounding cinematic experience.",American Crime Frenzy,9.511237,4.9525833
tt0884237,-1,0.0,11,0.04433942985454729,-1,Outlier,,,,7.5226936,3.6952314
tt0884328,8,1.0,11,0.03553840406454089,45,Cyberpunk Odyssey Cluster → Neuro-Horror Subcluster,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Neuro-Horror Subcluster,7.818789,2.0758862
tt0887883,34,0.513669120806754,20,0.03570848579479576,0,Buddy Cop Comedies → Psychological Buddy Cops,Buddy Cop Comedies,"Unifying these films is their blend of humor, action, and male friendship.",Psychological Buddy Cops,8.107848,4.474343
tt0887912,13,1.0,12,0.05229925322507587,7,War and Human Struggle → Eastern Frontline Thrillers,War and Human Struggle,Films that explore the human experience during wartime and its aftermath.,Eastern Frontline Thrillers,11.085424,2.337752
tt0889573,30,1.0,28,0.07910661113879071,2,Romantic Comedies of Self-Discovery → Family-Focused RomComs,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Family-Focused RomComs,5.6753087,1.8001473
tt0889615,3,1.0,19,0.021337344591253665,26,East Asian Action Cinema Cluster → Psychological Thriller Cluster,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Psychological Thriller Cluster,10.6024065,1.3893076
tt0890870,-1,0.0,38,0.04898818452634631,-1,Outlier,,,,7.1193833,4.7304688
tt0892318,-1,0.0,30,0.07702236198684513,-1,Outlier,,,,6.3851104,2.0483782
tt0892769,10,1.0,16,0.010280484835271119,1,Whimsical Fantasy Comedies → Fantastical Romps with Heroes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps with Heroes,7.975962,-1.5354038
tt0892782,10,1.0,16,0.04930260006982315,11,Whimsical Fantasy Comedies → Sci-Fi Whimsy Romps,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Sci-Fi Whimsy Romps,8.00309,-1.9577515
tt0892791,10,1.0,16,1.2153072654411453e-307,1,Whimsical Fantasy Comedies → Fantastical Romps with Heroes,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Fantastical Romps with Heroes,8.0505085,-1.5681428
tt0893356,12,0.8041080268535115,13,0.07825378234544073,-1,Asian Dramas of Sorrow → (sub-outlier),Asian Dramas of Sorrow,"These films share a common focus on the struggles and cultural nuances of East Asia, often with melancholic and reflective narratives.",(sub-outlier),10.467346,1.693595
tt0893401,-1,0.0,39,0.07855457118441679,-1,Outlier,,,,8.014208,4.902341
tt0896798,-1,0.0,40,0.039520153279615375,-1,Outlier,,,,7.8345613,5.5411415
tt0896872,14,1.0,15,0.04961812360927991,12,The Biographical Odyssey Cluster → Crime-Driven Biographies,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Crime-Driven Biographies,8.640046,1.5436617
tt0898367,-1,0.0,37,0.03596944095421166,-1,Outlier,,,,6.7653685,3.5726006
tt0901476,30,1.0,29,0.07425781074872817,5,Romantic Comedies of Self-Discovery → Female-Centric RomComs of Growth,Romantic Comedies of Self-Discovery,"These films balance lighthearted humor with explorations of love, relationships, and personal growth.",Female-Centric RomComs of Growth,5.2118278,2.143686
tt0901485,25,0.3491798292799758,31,0.019478549050962725,6,French Romantic Dramas → French Dark Realism,French Romantic Dramas,Character-driven love stories set against the backdrop of France.,French Dark Realism,6.1986594,3.5049021
tt0903624,17,0.7546481516034634,16,0.030165468929709074,3,Medieval Fantasy Odyssey Cluster → Submerged Realms,Medieval Fantasy Odyssey Cluster,"These films share a common blend of high fantasy, adventure, and action elements set in medieval-inspired worlds.",Submerged Realms,7.7358365,0.72975236
tt0903627,42,0.9678860638759461,39,0.06707989568918768,2,Gritty Crime Thrillers → Darkly Unpredictable Thrills,Gritty Crime Thrillers,Character-driven dramas exploring the darker aspects of human nature and morality.,Darkly Unpredictable Thrills,8.017669,5.23672
tt0904049,3,1.0,10,0.007385256728172781,16,East Asian Action Cinema Cluster → Japanese Supernatural Thrillers,East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",Japanese Supernatural Thrillers,10.201485,0.7998934
tt0905372,8,1.0,11,0.015669446383645855,29,Cyberpunk Odyssey Cluster → Psychological Cyberpunk Subversion,Cyberpunk Odyssey Cluster,"These films unite as futuristic, high-tech thrillers exploring the intersection of science and humanity.",Psychological Cyberpunk Subversion,7.5449357,1.4437218
tt0906734,-1,0.0,37,0.049830200964743276,-1,Outlier,,,,7.06854,4.559226
tt0906778,14,1.0,15,1.9136927810082377e-307,20,The Biographical Odyssey Cluster → Romantic Biographical Odyssey,The Biographical Odyssey Cluster,"These films share a common narrative thread, exploring the lives and struggles of historical figures.",Romantic Biographical Odyssey,8.505839,1.1712577
tt0907657,6,0.7131273197408158,7,0.03848771536085517,2,Romantic Melodrama Cluster → Melancholic Masterpieces,Romantic Melodrama Cluster,Character-driven stories emphasizing emotional depth and musical elements.,Melancholic Masterpieces,6.805136,-0.19738497
tt0910559,3,1.0,10,0.017537924701812303,-1,East Asian Action Cinema Cluster → (sub-outlier),East Asian Action Cinema Cluster,"Characterized by intense, stylized action and exploration of Asian culture.",(sub-outlier),9.84524,0.45552546
tt0910904,38,0.9647834354736171,37,0.04939424483546271,1,Psychological Horror Thrillers → Comedic Psychological Thrillers,Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,Comedic Psychological Thrillers,7.5657454,3.9589398
tt0910936,32,1.0,34,2.851055420051153e-307,1,LA Noir Thrillers → Comedic Noir Subversion,LA Noir Thrillers,"Characterized by gritty, crime-ridden narratives set against the dark backdrop of Los Angeles.",Comedic Noir Subversion,7.883912,5.185873
tt0910970,10,1.0,16,0.02642706095518169,3,Whimsical Fantasy Comedies → Future-Fantasy Comedies,Whimsical Fantasy Comedies,"These films share a lighthearted, imaginative blend of adventure, comedy, and fantasy elements.",Future-Fantasy Comedies,8.060327,-1.7256539
tt0914363,38,0.9239707646450797,37,0.11184546987586017,-1,Psychological Horror Thrillers → (sub-outlier),Psychological Horror Thrillers,Characterized by intense psychological horror and suspenseful atmospheres.,(sub-outlier),6.838648,4.5071154
tt0914380,40,0.5478676344858839,42,0.026600541981659388,1,Psychological Thrillers of Isolation → Isolated Psyche Odyssey,Psychological Thrillers of Isolation,"These films feature protagonists navigating dark, suspenseful worlds with heightened tension and psychological distress.",Isolated Psyche Odyssey,7.8392973,5.216611
