tt_code,primary_cluster,primary_probability,secondary_cluster,secondary_probability,sub_cluster,rail_label,cluster_name,cluster_description,sub_cluster_name,umap_x,umap_y
tt0800320,14,1.0,15,1.7476234116826283e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.45247,10.59742
tt0800325,16,1.0,9,3.368696295372146e-307,-1,The Turbulent Artisan's Journey → (sub-outlier),The Turbulent Artisan's Journey,"These films explore the complex, often tumultuous lives of artists and creatives.",(sub-outlier),7.583872,9.763782
tt0800367,34,1.0,35,0.019160982708169506,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.615737,6.3163447
tt0800369,7,0.5089478622490811,14,0.04636153403816669,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.323167,10.697305
tt0802948,17,0.7624008631185782,16,0.06127207418652588,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.108809,8.953742
tt0803096,14,0.886494771673856,15,0.020239295502701184,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.376384,10.662162
tt0804461,41,1.0,40,5.798763886797035e-307,-1,Gritty Crime Thrillers → (sub-outlier),Gritty Crime Thrillers,Character-driven thrillers exploring the darker side of human nature.,(sub-outlier),11.351975,5.742983
tt0804497,20,1.0,27,1.969406133815006e-307,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.728454,9.748524
tt0805564,27,0.9672267473256375,20,0.08918905172294309,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.198954,9.3451605
tt0805570,35,0.5736785809515881,34,0.05041766372115171,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.062888,6.473384
tt0808151,33,0.5718621126926386,32,0.05740423408131135,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.291738,6.418221
tt0808185,15,0.6317232983509039,14,0.034411831502104404,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.0255165,9.089102
tt0808279,-1,0.0,39,0.026902466919828966,-1,Outlier,,,,9.186534,6.2186356
tt0808357,-1,0.0,18,0.040968218302317,-1,Outlier,,,,9.628341,10.465599
tt0808417,17,0.7250795167530011,16,0.1310801232404712,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.039786,9.53319
tt0808506,4,1.0,8,6.238748855477239e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),11.66248,12.342495
tt0809504,27,1.0,26,0.09992069417588843,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.827565,8.858119
tt0809535,4,1.0,8,0.012842220539504,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.650202,11.695155
tt0810819,17,0.7974295139771032,17,0.14595731343475163,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.092848,9.510212
tt0811021,8,1.0,11,0.020075662551683398,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.780121,13.972502
tt0811080,-1,0.0,14,0.025352289966511284,-1,Outlier,,,,9.791251,11.318164
tt0811106,27,0.9626335410896553,26,0.08579863397185465,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.516925,8.852287
tt0812243,-1,0.0,30,0.0288752590312264,-1,Outlier,,,,11.323291,7.384559
tt0814255,11,1.0,14,0.017716763937296594,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),8.997616,11.589358
tt0815165,34,1.0,13,2.1552891873143097e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.297379,7.2573714
tt0815236,27,1.0,26,0.048477863647494984,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.904171,9.00024
tt0815244,27,1.0,26,0.0920526783431952,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.811546,9.057333
tt0815245,21,0.5410040420426698,34,0.034735514371094275,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.269525,7.916536
tt0816442,12,0.9216675460129131,19,0.0499109739860981,0,War and Mourning Films → Healing Through Relationships,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,Healing Through Relationships,9.883285,10.951242
tt0816462,14,1.0,15,1.7385775352590508e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.417075,10.621087
tt0816692,7,1.0,13,0.015371289226409394,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.7762785,10.585077
tt0816711,7,1.0,13,0.05032036616523673,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.117438,9.247984
tt0817177,20,1.0,27,1.7623605058460565e-307,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.709037,9.890793
tt0817230,27,1.0,26,0.07674172126925678,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),13.114385,8.966241
tt0821640,15,0.9109588676000434,14,0.04706563913953579,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.456781,9.76993
tt0821810,11,1.0,8,8.085205153766933e-308,1,Family Adventure Fantasies → American Family Comedies,Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",American Family Comedies,9.630092,11.616442
tt0822832,11,1.0,8,0.036257404644010886,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.837142,11.661183
tt0822847,21,0.8250432572915632,13,0.025281491230344864,-1,Dark Fantasy Atmosphere → (sub-outlier),Dark Fantasy Atmosphere,"These films combine fantastical elements with dark, foreboding atmospheres and a focus on mood.",(sub-outlier),8.27209,8.967662
tt0822854,-1,0.0,42,0.054096838971492506,-1,Outlier,,,,12.141243,5.785972
tt0824747,17,0.8669983473369554,16,0.07353566826344093,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.204241,9.1524725
tt0825232,-1,0.0,27,0.05122436232925589,-1,Outlier,,,,11.662512,9.209948
tt0825236,27,1.0,26,0.11057024375790869,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.828595,8.7385845
tt0825248,12,0.4603760304862859,19,0.04388733000306049,1,War and Mourning Films → East Asian War Epics,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,East Asian War Epics,9.672916,10.594833
tt0829150,14,1.0,15,1.7064672765276482e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.331221,10.54157
tt0829267,11,1.0,8,7.986251618749877e-308,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.6119,11.560207
tt0829297,27,1.0,26,0.07613866304520527,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),13.014873,9.061189
tt0829459,18,1.0,19,5.6682530194257665e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),8.721702,10.029417
tt0830515,38,1.0,42,1.794166639776402e-307,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.7859125,5.856523
tt0831277,0,1.0,4,1.0920803639372315e-308,-1,American Frontier Epics → (sub-outlier),American Frontier Epics,"Films that explore the rugged American West and its people through action, adventure, and personal quests.",(sub-outlier),-6.0931664,9.978944
tt0831387,7,0.7911795125947338,13,0.04952538708543472,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.381405,9.578295
tt0831887,41,1.0,36,4.184772693722209e-307,-1,Gritty Crime Thrillers → (sub-outlier),Gritty Crime Thrillers,Character-driven thrillers exploring the darker side of human nature.,(sub-outlier),8.563132,10.128173
tt0832266,26,1.0,27,2.4478801397164288e-307,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.892051,8.071867
tt0834001,14,1.0,15,1.6813710079374727e-307,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.33591,10.514416
tt0837562,8,1.0,11,0.04857391590207675,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.485138,13.866884
tt0837563,35,0.444940946455786,34,0.06672196238622384,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),7.8269978,6.849683
tt0838221,2,1.0,4,0.013131990687199037,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.65399,12.816641
tt0839880,34,1.0,35,1.6074744667322512e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.576629,6.2356195
tt0839980,3,0.9807353164904983,9,0.0013085119826211943,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.538286,8.009258
tt0840361,40,1.0,41,6.559283777482227e-307,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),11.015351,5.906338
tt0841108,27,1.0,26,0.08020096705534402,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.487116,9.0355015
tt0842926,27,1.0,26,2.0201820793546034e-307,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),13.101282,8.931507
tt0844471,8,1.0,11,0.029239255182781986,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.648851,14.011467
tt0844479,34,0.9673747996894507,35,0.056232931796373245,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.714599,6.3781834
tt0844708,34,1.0,35,0.05810022117415958,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.746815,6.355938
tt0846040,20,0.3140760066096832,27,0.021951048404752035,-1,Coming-of-Age Neighborhood Tales → (sub-outlier),Coming-of-Age Neighborhood Tales,These films explore the bonds and formative experiences of young friends growing up in close-knit neighborhoods.,(sub-outlier),11.236994,9.398222
tt0848228,7,1.0,14,0.03775972765303181,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),8.261632,10.491547
tt0848537,8,1.0,11,1.1127385433032874e-307,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.477392,13.307911
tt0850677,26,0.5693920493952603,27,0.0310452445560367,-1,Romantic NYC Comedies → (sub-outlier),Romantic NYC Comedies,Films that explore blossoming relationships and life changes set against the backdrop of New York City.,(sub-outlier),12.614491,7.953365
tt0851578,8,0.940640396348862,11,0.015998936908599624,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),10.615524,12.997341
tt0853096,33,1.0,32,3.2621132362306447e-307,-1,Thrillers of Deception → (sub-outlier),Thrillers of Deception,"These films expertly weave together mystery, suspense, and crime to create a complex web of deception.",(sub-outlier),9.573372,6.0076847
tt0856778,-1,0.0,41,0.08860065094258802,-1,Outlier,,,,11.105761,6.234263
tt0857280,15,0.9109588676000434,14,0.034663901693244556,-1,Whimsy with Dark Undertones → (sub-outlier),Whimsy with Dark Undertones,"Characterized by fantastical elements, dark humor, and heartwarming sentimentality.",(sub-outlier),9.286255,9.672397
tt0858436,14,0.9816968145522265,15,0.02009806906673897,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.526342,10.590188
tt0859163,4,0.8744182753121673,11,0.02653678932409114,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),11.583286,11.214795
tt0861689,-1,0.0,33,0.048016345185706355,-1,Outlier,,,,8.843566,6.429991
tt0861739,41,1.0,40,4.43905822454081e-307,-1,Gritty Crime Thrillers → (sub-outlier),Gritty Crime Thrillers,Character-driven thrillers exploring the darker side of human nature.,(sub-outlier),11.207567,5.8751802
tt0862688,11,1.0,8,0.04409707111220481,-1,Family Adventure Fantasies → (sub-outlier),Family Adventure Fantasies,"These films celebrate wholesome, adventurous storytelling with lovable family protagonists.",(sub-outlier),9.706345,11.827752
tt0862856,34,1.0,35,0.060222939495767416,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),7.924793,6.9201317
tt0864761,18,1.0,19,3.885234541274738e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),9.020724,10.14292
tt0864835,8,1.0,11,9.35443391810599e-308,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.852444,13.910352
tt0865556,4,0.8744182753121673,11,0.02654297658825583,2,Beneath the Neon Veil → Shadows Beneath the Glow,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath the Glow,11.621758,11.228374
tt0866439,27,1.0,26,0.10956943178217908,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.937809,8.793257
tt0867404,2,1.0,4,4.568931718398685e-308,-1,Indian Family Thrillers → (sub-outlier),Indian Family Thrillers,"These films unite by exploring the complexities of family, culture, and justice in India.",(sub-outlier),12.655645,13.278949
tt0870111,18,1.0,19,6.564906996950997e-307,-1,Leaders and Aristocrats → (sub-outlier),Leaders and Aristocrats,Films about powerful leaders and their struggles with morality and class.,(sub-outlier),8.761955,10.152874
tt0870154,-1,0.0,14,0.03263885329394329,-1,Outlier,,,,9.792839,11.165548
tt0870195,-1,0.0,18,0.07058673592208992,-1,Outlier,,,,9.498988,10.618167
tt0870967,4,1.0,11,5.032579051546348e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.765372,11.148474
tt0870984,34,0.9116928562404565,35,0.07115538140782365,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.637177,6.42008
tt0871510,3,0.6874158198701992,9,0.008887617914911182,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),6.842146,8.344666
tt0872190,42,0.7293502581108834,41,0.08778464945753729,-1,High-Octane Thrill Ride → (sub-outlier),High-Octane Thrill Ride,These films combine intense action and suspense with a focus on daring heroics.,(sub-outlier),11.482576,5.904445
tt0872230,35,0.5951218678367458,34,0.04971848529089672,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.217684,6.4157796
tt0873886,34,0.7732159976244894,35,0.07221533176894329,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.471155,6.562094
tt0875034,5,0.7411731372876007,6,0.023723079113820485,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.7523246,12.210574
tt0876563,4,1.0,8,6.590647289128816e-308,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),11.413577,12.475586
tt0877355,35,0.666074553478902,32,0.0646906140956146,-1,Mood Horror Mysteries → (sub-outlier),Mood Horror Mysteries,These films combine eerie atmosphere and supernatural elements with a focus on mood and suspense.,(sub-outlier),8.402253,6.3477545
tt0877621,5,0.6576063462390257,6,0.022140443368873892,-1,Whimsical Romantic Musicals → (sub-outlier),Whimsical Romantic Musicals,"Characterized by their enchanting blend of music, romance, and visual beauty.",(sub-outlier),5.72733,12.310361
tt0878804,3,0.2724948028189363,9,0.009559262143688185,-1,Underdog Sports Inspirations → (sub-outlier),Underdog Sports Inspirations,Films about overcoming adversity through sports and friendship.,(sub-outlier),7.273241,8.63451
tt0879870,17,0.7950884759467193,17,0.11719573285151405,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.095112,9.729286
tt0881891,27,1.0,26,0.04822539213487388,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.879449,9.075829
tt0882977,-1,0.0,41,0.08943512367426398,-1,Outlier,,,,10.843405,5.650908
tt0884224,38,0.5764069720847101,42,0.037205903555294934,-1,High-Stakes Espionage Thrillers → (sub-outlier),High-Stakes Espionage Thrillers,"Characterized by intricate plots, high-octane action sequences, and morally complex protagonists.",(sub-outlier),12.35904,5.997547
tt0884237,-1,0.0,13,0.034444286739802446,-1,Outlier,,,,8.099775,7.2486396
tt0884328,7,1.0,13,0.04695422364480422,-1,Cosmic Science Odyssey Films → (sub-outlier),Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",(sub-outlier),7.9899063,9.056293
tt0887883,30,0.5576775685406945,22,0.04098292851854781,-1,Darkly Comedic Crime Thrillers → (sub-outlier),Darkly Comedic Crime Thrillers,These films combine dark humor with crime and adventure elements.,(sub-outlier),11.654954,6.94572
tt0887912,12,0.8679827197461526,19,0.024884502321725226,-1,War and Mourning Films → (sub-outlier),War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,(sub-outlier),10.075325,10.540203
tt0889573,27,1.0,20,0.08244810065956636,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.657854,9.401041
tt0889615,4,1.0,31,0.008524800256540888,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),13.191092,10.979216
tt0890870,-1,0.0,32,0.06903049812397077,-1,Outlier,,,,8.848297,6.186035
tt0892318,-1,0.0,20,0.021158342814070356,-1,Outlier,,,,11.828054,9.085797
tt0892769,8,1.0,11,1.125213442843915e-307,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.480181,13.3601465
tt0892782,8,1.0,11,0.04530578632800677,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.94462,13.8592
tt0892791,8,1.0,11,1.1360369382596364e-307,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),9.297717,13.314041
tt0893356,12,0.39664459944997427,19,0.05227972513652127,1,War and Mourning Films → East Asian War Epics,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,East Asian War Epics,9.701222,10.466845
tt0893401,-1,0.0,37,0.020197096085818184,-1,Outlier,,,,10.804497,6.133347
tt0896798,-1,0.0,39,0.07893542674226885,-1,Outlier,,,,10.545915,5.4792423
tt0896872,17,0.9554107763614509,16,0.06755030381925879,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.247475,9.108069
tt0898367,-1,0.0,35,0.022077558660387235,-1,Outlier,,,,8.327592,8.338818
tt0901476,27,1.0,26,0.11742261093035877,-1,Romantic Drama Turmoil → (sub-outlier),Romantic Drama Turmoil,"These films explore intense, emotionally charged relationships and their struggles.",(sub-outlier),12.965004,8.81482
tt0901485,25,0.3705784215871408,29,0.022030430780588424,-1,French Romantic Turmoil → (sub-outlier),French Romantic Turmoil,Exploring the complexities and passions of love in France.,(sub-outlier),10.450429,7.43245
tt0903624,14,0.8366720330602908,11,0.0337517361954742,-1,Medieval Quest Fantasies → (sub-outlier),Medieval Quest Fantasies,Characterized by heroic journeys and epic battles set in fantastical medieval realms.,(sub-outlier),8.548803,10.778555
tt0903627,40,1.0,37,4.355746561418065e-307,-1,Exploring Moral Turmoil → (sub-outlier),Exploring Moral Turmoil,These films delve into the complexities of human morality and its consequences.,(sub-outlier),10.744036,5.898937
tt0904049,4,1.0,14,5.275014382483043e-308,1,Beneath the Neon Veil → Shadows Beneath Neon,Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,Shadows Beneath Neon,12.465747,11.60112
tt0905372,7,1.0,13,0.020525864935783282,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,7.44308,9.782435
tt0906734,34,0.8067391911049749,35,0.0712571103426014,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.307617,6.516927
tt0906778,17,0.7974295139771032,17,0.14045358239911063,-1,The Shadowed Biographical Journey → (sub-outlier),The Shadowed Biographical Journey,"These films explore the complexities of human nature through deeply personal, psychologically nuanced biographical narratives.",(sub-outlier),8.116747,9.562654
tt0907657,6,1.0,5,1.4658428133732115e-307,-1,Hopeful Harmonies and Heartstrings → (sub-outlier),Hopeful Harmonies and Heartstrings,"These films celebrate the power of music, art, and emotional expression to uplift and inspire.",(sub-outlier),5.227697,10.869843
tt0910559,4,1.0,11,0.011033044558958064,-1,Beneath the Neon Veil → (sub-outlier),Beneath the Neon Veil,Unifying Asian-driven narratives with supernatural and martial arts elements.,(sub-outlier),12.491613,11.42501
tt0910904,34,1.0,13,0.04259812685858935,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.462912,7.069473
tt0910936,28,0.7484262524469723,30,0.05577186601232067,-1,LA Noir Thrillers → (sub-outlier),LA Noir Thrillers,Character-driven crime thrillers set in Los Angeles and California,(sub-outlier),11.414399,7.525866
tt0910970,8,1.0,11,9.821685926758493e-308,-1,Whimsical Animated Adventures → (sub-outlier),Whimsical Animated Adventures,"These films unite with their charming protagonists, stunning visuals, and joyful emotional expression.",(sub-outlier),10.112765,13.58732
tt0914363,34,0.9481343140203196,35,0.10289766479201157,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),7.868544,6.492607
tt0914380,39,1.0,40,2.0830048631289246e-307,-1,Psychological Crime Thrillers → (sub-outlier),Psychological Crime Thrillers,Unifying these films is their exploration of the darker aspects of human psychology and crime.,(sub-outlier),9.880041,5.732944
tt0914798,12,1.0,19,0.05075382465029153,0,War and Mourning Films → Healing Through Relationships,War and Mourning Films,Characterized by somber narratives exploring the human cost of war and conflict.,Healing Through Relationships,9.900434,10.961727
tt0914863,-1,0.0,37,0.06756615037355589,-1,Outlier,,,,10.611936,5.8447347
tt0918554,7,1.0,13,0.04197803579439473,1,Cosmic Science Odyssey Films → American Cosmic Comedies,Cosmic Science Odyssey Films,"Characterized by futuristic, sci-fi narratives exploring scientific concepts and technological advancements.",American Cosmic Comedies,7.4517164,10.26859
tt0918927,-1,0.0,33,0.04371999372158767,-1,Outlier,,,,8.820715,6.4135604
tt0918940,10,1.0,18,1.7172510649733244e-307,-1,Medieval Epic Quests → (sub-outlier),Medieval Epic Quests,"Films featuring heroic protagonists, medieval settings, and action-packed adventures.",(sub-outlier),9.576565,9.759046
tt0922547,34,1.0,35,1.6627865677268138e-307,-1,Psychological Horror Subgenre → (sub-outlier),Psychological Horror Subgenre,Character-driven horror films emphasizing psychological terror and unease.,(sub-outlier),8.703532,6.0873365
